eyeball_center,iris_ellipse,mask,png_path,dicenew,check
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((277.4567033302678, 191.9563683416719), (189.43129340136466, 167.27581203323572), -41.832141279527036)",20284,./openEDS/S_128/74.png,0.98502264,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((315.0083982283855, 219.65919907507154), (189.43129340136466, 185.62694013246866), -24.94370570234006)",18200,./openEDS/S_128/21.png,0.98757393,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((354.78983432148965, 216.18394031666406), (189.43129340136466, 183.0841862747951), 38.10303046029871)",20202,./openEDS/S_128/30.png,0.98005598,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((280.79495389818044, 260.7507294916127), (189.43129340136466, 180.6566315118215), 76.60852055868456)",10366,./openEDS/S_128/115.png,0.98578015,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((258.2857642265785, 227.9686653478041), (189.43129340136466, 169.2507902952397), -73.15434515276152)",20207,./openEDS/S_128/91.png,0.98236966,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((367.79979668449187, 217.44213194406274), (189.43129340136466, 180.28225143577706), 50.73406597885482)",16074,./openEDS/S_128/41.png,0.98167774,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((276.69627968784823, 257.7480428176443), (189.43129340136466, 179.3577043200484), 80.81333328579414)",18170,./openEDS/S_128/108.png,0.98299717,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((316.08947014230324, 270.10039352414805), (189.43129340136466, 187.3310851816902), 31.462224491131163)",15435,./openEDS/S_128/122.png,0.978528,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((269.4766444701407, 238.1521951937692), (189.43129340136466, 176.13874684754782), -79.33867324297233)",18803,./openEDS/S_128/87.png,0.98147196,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((309.30823632507696, 173.9562742478178), (189.43129340136466, 166.74630442482), -14.50394879466371)",19711,./openEDS/S_128/71.png,0.98597578,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((347.77571447540464, 257.71173612574574), (189.43129340136466, 187.91076569715202), -66.14045784717945)",15283,./openEDS/S_128/131.png,0.97887485,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((272.37125017196445, 191.0464578120782), (189.43129340136466, 164.6514007211564), -44.080391677530585)",20365,./openEDS/S_128/79.png,0.98682812,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((315.4001251014735, 215.3432111634802), (189.43129340136466, 184.67632808743704), -21.5293558816497)",15324,./openEDS/S_128/25.png,0.98684637,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((279.88749772542263, 256.64869737626987), (189.43129340136466, 180.6159925964385), 81.48028994829968)",18162,./openEDS/S_128/101.png,0.99003819,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((258.45870885306454, 228.45957208301664), (189.43129340136466, 169.42828206089246), -73.48209851150386)",20137,./openEDS/S_128/90.png,0.98196332,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((315.1163045499729, 270.94743074896513), (189.43129340136466, 187.11168685984134), 32.33082696469942)",15471,./openEDS/S_128/121.png,0.98078167,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((259.70123564303947, 224.82897259625622), (189.43129340136466, 169.4621572060298), -70.48442698371018)",19274,./openEDS/S_128/98.png,0.98354527,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((335.1847185645073, 180.63626820176583), (189.43129340136466, 171.8716000129247), 5.3071720791429335)",21288,./openEDS/S_128/58.png,0.97979585,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((276.07335322660447, 256.10370661338914), (189.43129340136466, 179.2078609116754), 82.6701866712708)",18353,./openEDS/S_128/112.png,0.98251806,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((275.2881764124095, 258.0063313207942), (189.43129340136466, 178.7875448276172), 80.78144992363016)",18265,./openEDS/S_128/114.png,0.9827744,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((276.4897135533267, 261.45466637904053), (189.43129340136466, 178.99388146929869), 76.94172440784615)",18012,./openEDS/S_128/107.png,0.98534398,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((293.9220615316103, 179.20132445961536), (189.43129340136466, 166.45176383770877), -26.448946533451107)",19774,./openEDS/S_128/72.png,0.98730317,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((313.9435870348493, 174.08709507590456), (189.43129340136466, 167.46026518891028), -11.17369512507175)",16861,./openEDS/S_128/62.png,0.98817214,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((350.7355368685963, 187.11463577090615), (189.43129340136466, 173.44576987017018), 19.420408554343016)",21239,./openEDS/S_128/56.png,0.98736251,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((319.39029522104227, 217.2104041006052), (189.43129340136466, 185.44885262982595), -16.339996174617927)",20368,./openEDS/S_128/16.png,0.98622309,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((320.5577314870087, 214.41220571560243), (189.43129340136466, 184.84783994079424), -13.291600075883672)",13835,./openEDS/S_128/14.png,0.98397792,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((354.26096683576475, 188.67541540542211), (189.43129340136466, 173.54061329623102), 22.770779359236922)",21916,./openEDS/S_128/45.png,0.98732053,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((258.90088247690477, 225.92968912747804), (189.43129340136466, 169.23166853516648), -71.49871249390827)",18484,./openEDS/S_128/96.png,0.98150133,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((312.27565068734555, 217.4263579775285), (189.43129340136466, 184.83400117722815), -27.39462754987639)",21269,./openEDS/S_128/3.png,0.9851881,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((320.4644471984399, 211.92984626337665), (189.43129340136466, 184.19381868642608), -12.57380725237109)",21058,./openEDS/S_128/0.png,0.98376585,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((319.0002649231622, 211.53554855548217), (189.43129340136466, 183.9902683575696), -14.545719378403556)",21431,./openEDS/S_128/2.png,0.98462952,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((313.94921856990055, 270.0826107079033), (189.43129340136466, 187.12360787079274), 35.583887768611085)",15533,./openEDS/S_128/123.png,0.98174795,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((355.42615014159077, 250.741699339663), (189.43129340136466, 186.9132537132103), -86.94485458500321)",17236,./openEDS/S_128/135.png,0.99176573,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((313.02980631672654, 213.13883415771423), (189.43129340136466, 183.86657603509423), -23.55616791764645)",21041,./openEDS/S_128/12.png,0.98400599,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((352.5268515812217, 187.7319964096396), (189.43129340136466, 173.4251901628688), 21.06544056618255)",21003,./openEDS/S_128/55.png,0.98577592,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((271.16042356054254, 236.3446065330619), (189.43129340136466, 176.71805849885624), -77.31363609648835)",19270,./openEDS/S_128/86.png,0.98571429,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((274.3603341192992, 191.9102957390482), (189.43129340136466, 165.94392543877547), -43.48082162232497)",20089,./openEDS/S_128/73.png,0.98181727,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((345.0956322155595, 215.02227309059012), (189.43129340136466, 184.28733357422757), 25.406968563624268)",20244,./openEDS/S_128/29.png,0.97972453,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((351.6100117572749, 255.55894747396525), (189.43129340136466, 187.45363798766766), -74.70183702326455)",17341,./openEDS/S_128/139.png,0.98239142,1
"(328.80437385805305, 249.32081684962515, 94.71564670068233)","((275.7107641386545, 258.4395973464275), (189.43129340136466, 178.9267173603046), 80.25458091249475)",18035,./openEDS/S_128/111.png,0.98247284,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((282.065704161941, 168.69217682059866), (190.52965916260945, 172.35754910738757), 0.648568079583084)",22210,./openEDS/S_129/71.png,0.96400765,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((283.806764820503, 276.40292024981505), (190.52965916260945, 185.55074567219373), -3.882011944063131)",14851,./openEDS/S_129/139.png,0.99174438,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((268.47502663966037, 173.69886381202707), (190.52965916260945, 174.34207222835084), -11.083328663026624)",22486,./openEDS/S_129/78.png,0.96812336,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((238.81087004582292, 184.8208997458956), (190.52965916260945, 173.15312000339682), -38.077607984389566)",22364,./openEDS/S_129/82.png,0.9567904,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((326.026845218166, 183.74761552887423), (190.52965916260945, 171.924642734265), 39.00200559926122)",21503,./openEDS/S_129/58.png,0.98565943,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((239.50714577145982, 247.94174516496082), (190.52965916260945, 184.03751557256115), 77.93352140410732)",16207,./openEDS/S_129/124.png,0.98996115,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((340.0682743032815, 213.12895938664664), (190.52965916260945, 175.49487995103416), 66.23920837674736)",17106,./openEDS/S_129/43.png,0.98977276,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((341.8213871997353, 212.15602374654878), (190.52965916260945, 174.50229824836072), 66.07996687223073)",18261,./openEDS/S_129/45.png,0.98809425,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((340.0050610877717, 213.4643796966214), (190.52965916260945, 175.5886166802146), 66.4910338430982)",16239,./openEDS/S_129/42.png,0.98864271,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((238.8367004611622, 184.94247290372886), (190.52965916260945, 173.21222871935097), -38.12315923129994)",22332,./openEDS/S_129/83.png,0.95479384,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((240.3200458430007, 249.91220180749457), (190.52965916260945, 184.139536312429), 75.09717589831489)",16360,./openEDS/S_129/115.png,0.98823602,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((319.3531849561404, 259.46317300984725), (190.52965916260945, 183.8754898890785), -61.76639554200413)",14342,./openEDS/S_129/149.png,0.95299804,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((238.8859994079955, 242.71610246544907), (190.52965916260945, 184.0872449900535), 85.00829075842765)",17431,./openEDS/S_129/111.png,0.98381466,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((303.5770281316691, 227.64408473027805), (190.52965916260945, 188.32335582026678), 62.991983697875924)",20026,./openEDS/S_129/2.png,0.97759138,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((285.1905980470512, 214.46382682025785), (190.52965916260945, 188.3545200991403), 9.074096429976692)",20360,./openEDS/S_129/12.png,0.98825246,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((239.9120793272556, 249.54485799343095), (190.52965916260945, 184.04644248830493), 75.7146328098781)",16251,./openEDS/S_129/125.png,0.98887063,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((282.83710901145804, 168.63838984376426), (190.52965916260945, 172.32122180891614), 1.2759209109516165)",22227,./openEDS/S_129/70.png,0.96573514,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((326.39559174111315, 182.25828909373558), (190.52965916260945, 171.14742162259), 38.48779101207044)",21240,./openEDS/S_129/55.png,0.98629238,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((225.00853800015383, 213.35464313215056), (190.52965916260945, 176.64441895868845), -65.48323449167422)",20755,./openEDS/S_129/98.png,0.96970884,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((284.10491686131303, 209.94768806835287), (190.52965916260945, 187.52159980382567), 5.571242171769558)",20612,./openEDS/S_129/16.png,0.98981602,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((296.2337442658617, 170.66550484137386), (190.52965916260945, 172.55219853354905), 12.349342133631117)",22063,./openEDS/S_129/65.png,0.97693345,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((239.78213673130148, 250.64285459532394), (190.52965916260945, 183.91927132954862), 74.34218527619922)",16413,./openEDS/S_129/114.png,0.98745283,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((228.67629544377215, 232.51894274791505), (190.52965916260945, 180.4361902992622), -82.95965138501083)",18743,./openEDS/S_129/109.png,0.98083525,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((221.04000249903902, 218.66413367132657), (190.52965916260945, 175.81971045637164), -71.3312022417988)",19746,./openEDS/S_129/106.png,0.97381443,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((242.0768243472137, 250.57456037023195), (190.52965916260945, 184.59484869846943), 73.56598023298264)",16179,./openEDS/S_129/126.png,0.98480926,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((300.45531118477317, 211.42068563634925), (190.52965916260945, 186.53568733817932), 34.810743064535515)",17298,./openEDS/S_129/30.png,0.98247835,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((309.5699034109543, 250.93998343508608), (190.52965916260945, 187.2005499791498), -67.1493337588086)",13158,./openEDS/S_129/144.png,0.9728625,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((282.9315364768383, 168.63581715086104), (190.52965916260945, 172.31864111981628), 1.3527082273630104)",22287,./openEDS/S_129/73.png,0.97067812,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((236.99510201394347, 182.02860801502064), (190.52965916260945, 171.34203904399732), -37.84516778678649)",21026,./openEDS/S_129/89.png,0.95730454,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((336.1027011739433, 199.09966281578681), (190.52965916260945, 173.69064445091212), 53.94806659243954)",19619,./openEDS/S_129/46.png,0.98931892,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((235.96087745296364, 183.94489277332502), (190.52965916260945, 171.8163770161905), -39.446153025351755)",22030,./openEDS/S_129/93.png,0.95484813,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((282.90923287360414, 208.95332645095377), (190.52965916260945, 187.33150406789036), 3.121939602238456)",15956,./openEDS/S_129/25.png,0.98463437,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((253.15374629630247, 179.57605148902076), (190.52965916260945, 174.74845362417298), -25.31545861269972)",22152,./openEDS/S_129/80.png,0.96796303,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((319.31440346828504, 257.9146427037116), (190.52965916260945, 184.106972484539), -63.58203637376526)",14530,./openEDS/S_129/148.png,0.95487839,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((284.7265571444021, 211.49068027544365), (190.52965916260945, 187.81788797618904), 7.158768652658395)",20163,./openEDS/S_129/7.png,0.98995012,1
"(281.26964965798686, 239.01419337276167, 95.26482958130472)","((331.16862676785024, 221.25278284518495), (190.52965916260945, 180.44680710179873), 70.40694596453628)",18112,./openEDS/S_129/33.png,0.98914944,1
